ORIGKEY,OBJECTID,CRACK_INDX,FAULT_INDX,IRI_INDX,STRUCT_NEED80,AADT,CONYR,RESYR
06522083 10084 0477,3551,59,45,57,0,6417,1994,1994
06921205 16205 7395,3552,86,0,65,0,4460,1933,2018
06921205 73212 1695,3553,94,0,90,0,3034,1932,2018
06921212 16212 7995,3554,18,6,36,0,2150,1968,1968
06921212 79219 9095,3555,60,0,51,0,2496,1938,2000
06921219 90220 2095,3556,75,0,46,0,3830,1937,2000
06921220 20220 7895,3557,64,0,22,0,3238,1938,1990
06921220 78221 2095,3558,59,0,64,0,2600,1938,2021
06921221 20226 2295,3559,87,0,71,0,1803,1939,2021
06921226 22226 5198,3560,89,0,65,0,1550,1939,2021
06922078 70079 2091,3561,94,68,64,0,6275,1997,1997
07522093 87096 5397,3562,74,75,56,0,8000,2001,2001
07522096 53099 9397,3563,76,75,60,0,6116,2001,2001
07522099 93100 4597,3564,79,76,63,0,6820,2001,2001
07522100 45100 9075,3565,87,76,73,0,8775,2001,2001
07522100 90105 2875,3566,94,79,82,0,7833,2020,2020
07522105 79111 9475,3567,97,0,76,0,7450,1949,2021
07522112 33115 0075,3568,97,82,84,0,8950,2017,2017
07522114 60117 6075,3569,95,85,77,0,5481,2006,2006
07522117 60120 6375,3570,92,80,74,0,2901,2006,2006
07631000 55002 0822,3571,57,0,24,0,1560,1929,1990
38012030 29037 1957,3572,81,0,66,0,11120,1983,2005
38012037 19039 4857,3573,99,0,95,0,10950,1983,2020
38012039 48043 5406,3574,100,0,97,0,10190,1983,2020
38012043 54048 6206,3575,13,46,45,0,8933,1984,1984
38012048 62055 3610,3576,21,38,50,0,8814,1984,1984
38012055 36060 6707,3577,100,0,100,0,8580,1985,2021
38012060 67064 8707,3578,100,0,98,0,6956,1985,2021
38012064 87070 9207,3579,92,79,85,0,14823,2012,2012
38012070 92073 1507,3580,85,0,84,0,11545,1984,2014
40431000 00001 6375,3581,75,0,46,0,2800,1957,2006
16921090 18093 5525,3582,58,0,53,0,4850,1931,2022
16921093 55098 7225,3583,60,0,58,0,3348,1930,1998
16921098 72103 9225,3584,56,0,66,0,3238,1930,1998
16921103 92105 7025,3585,89,70,87,0,4070,1940,2018
16921105 70111 7008,3586,93,72,90,0,3985,1940,2018
16921111 70117 2908,3587,87,76,87,0,2666,1941,2018
16921121 29133 3908,3588,97,0,91,0,2022,1932,2014
16921133 39137 2594,3589,97,0,90,0,1646,1932,2014
16921137 25141 2894,3590,59,0,60,0,2318,1930,1993
18831000 00001 7912,3591,80,0,59,0,1973,1935,2000
18831001 79002 4712,3592,72,0,41,0,2060,1935,2000
18831002 47002 7812,3593,69,0,50,1.08,2150,1935,2000
18831002 78003 2612,3594,49,0,25,4.33,1693,1963,2000
18831003 26007 2012,3595,73,0,86,0,1040,1964,2018
18831007 20013 2612,3596,73,0,86,0,770,1964,2018
18831013 26013 9909,3597,90,0,81,0,1017,1964,2018
18831013 99014 1509,3598,63,0,0,4.34,1500,1963,2018
18831014 15014 7009,3599,70,0,4,2.97,1120,1952,1990
18831014 70020 9609,3600,69,0,27,4.44,823,1952,1990
21822194 55194 9007,3601,96,73,75,0,9550,2012,2012
21822194 90195 4809,3602,83,77,77,0,9100,2012,2012
21822195 48196 3909,3603,88,74,72,0,9425,1993,1993
21822196 39198 5709,3604,87,73,66,0,8150,1993,1993
21822198 57202 5709,3605,90,68,77,0,4800,1998,2009
21822202 57205 8509,3606,97,67,63,0,4255,1998,2009
21822205 85206 1609,3607,100,76,81,0,4450,1928,2009
21822206 16210 1209,3608,71,0,73,0,4450,1928,2009
21822210 12210 8009,3609,77,0,72,0,4450,2002,2009
21822210 80213 5109,3610,82,0,87,0,4033,2002,2021
40432001 84000 2775,3611,72,0,47,0,2394,1957,2006
41531000 00000 8677,3612,91,0,47,0,18850,1942,2020
41531000 86003 2977,3613,92,0,87,0,14575,1962,2020
41531003 29003 7977,3614,99,0,84,0,13950,2018,2018
41531003 79004 7077,3615,88,0,77,0,13750,1962,2020
41531004 70006 0677,3616,71,0,67,0,10800,1985,2011
41531006 06007 0077,3617,42,42,49,0,6266,1994,1994
41531007 00007 7677,3618,71,0,68,0,9300,1994,2016
41531007 76011 0677,3619,88,0,81,0,9920,1992,2016
41531011 06011 6577,3620,89,0,79,0,8700,1974,2016
16921141 28144 7594,3621,75,0,63,0,2133,1930,1993
16921144 75148 8494,3622,65,0,68,0,3250,1930,1993
16921148 84151 6594,3623,75,0,64,0,3590,1993,1993
16921151 65152 9694,3624,68,0,66,0,3890,1930,1993
16921152 96156 7094,3625,74,71,58,0,3068,1990,1990
16921156 70157 8294,3626,72,24,51,0,3416,1960,1960
16921157 82159 2494,3627,92,73,78,0,3185,2009,2009
16921159 24166 4994,3628,84,57,73,0,5607,1960,1960
16921166 49168 2594,3629,93,0,90,0,5600,1930,2009
18831020 96024 2809,3630,64,0,56,4.09,623,1952,2004
19131019 45020 1078,3631,85,16,42,0,1407,1955,1955
19131020 10027 1543,3632,100,0,77,0,1482,1955,2023
19131027 15030 8483,3633,85,0,34,0,1330,1955,1955
19131030 84031 4983,3634,87,0,78,0,1120,1957,2015
19131031 49036 5983,3635,89,0,83,0,810,1957,2015
19131036 59042 0883,3636,78,15,33,0,1012,1957,1957
20231000 00002 4026,3637,87,0,30,0,1040,1959,1979
20231002 40007 1604,3638,84,0,40,0,1040,1959,2010
20231007 16008 2004,3639,66,0,61,0,1748,1959,2010
21822213 51216 6509,3640,50,73,72,0,4800,2002,2002
21822216 65218 1119,3641,78,0,79,0,5550,1960,2005
21822218 11219 1719,3642,55,70,43,0,5583,2002,2002
21822219 17220 2919,3643,100,0,85,0,5170,2003,2021
21822220 29225 0334,3644,100,0,85,0,5200,2003,2021
21822225 03229 2134,3645,95,0,94,0,4844,2000,2000
21822236 69237 2334,3646,100,0,100,0,1590,2022,2022
21822237 11237 2334,3647,100,0,4,0,1950,2022,2022
22031000 59005 9148,3648,93,0,91,0,1903,1955,2019
22031005 91006 4048,3649,74,0,62,0,4373,1954,2013
41531011 65012 4577,3650,81,0,36,0,8100,1974,2013
41531012 45013 1277,3651,87,0,67,0,8450,1974,2016
41531013 12013 5377,3652,81,0,45,0,8867,2003,2003
41531013 53013 7577,3653,76,0,50,0,9650,2003,2016
41531013 75015 2677,3654,64,0,42,0,10300,2003,2003
41531015 26016 7177,3655,67,0,46,0,6280,2003,2003
41532000 82003 2977,3656,96,0,90,0,14308,1943,2020
41532003 29003 7977,3657,99,0,79,0,13950,2018,2018
41532003 79004 7077,3658,88,0,84,0,13750,1943,2020
41532004 70006 0677,3659,74,0,62,0,10800,1985,2011
16921168 25170 1746,3660,92,0,93,0,5450,1933,2009
16921170 17171 4646,3661,97,80,77,0,5650,2011,2011
16921171 46172 3346,3662,95,0,94,0,6233,1933,2009
16921172 33172 7346,3663,75,0,49,0,6700,1933,1997
16921172 73173 1146,3664,82,0,44,0,6250,1997,1997
16921173 11173 7546,3665,76,0,51,0,6500,1997,1997
16921173 75174 2646,3666,64,0,44,0,7800,1956,2009
16921174 26174 7546,3667,92,0,59,0,6285,1936,2019
16921174 75175 2746,3668,77,71,45,0,3840,1986,1986
20231008 20010 4604,3669,33,0,51,0,1860,1959,2010
21031000 00000 3225,3670,100,0,76,0,2537,1997,2022
21031000 32001 0025,3671,100,0,90,0,3773,1941,2022
21031001 00001 6125,3672,100,0,77,0,3260,1940,2002
21031001 61001 9325,3673,99,0,79,0,2860,1940,2002
21031001 93004 3608,3674,93,0,85,0,2047,1956,2013
21031004 36005 5208,3675,90,0,69,0,1890,1971,2013
21031005 52006 8708,3676,96,0,88,0,2610,1956,2013
21031006 87007 8708,3677,31,0,0,0,2893,1971,1971
21031007 87013 8108,3678,91,0,92,0,2677,1967,2018
22031006 40007 8248,3679,74,0,53,0,4820,1954,2005
22431000 00001 7050,3680,95,0,84,0,1493,2017,2017
22431001 70010 5350,3681,98,0,91,0,1381,2015,2015
23511000 00000 7077,3682,59,74,53,0,27600,1968,1968
23511000 70003 2577,3683,64,0,95,0,47491,1968,2015
23511003 25005 9677,3684,70,0,92,0,58050,1968,2015
23511005 96006 6577,3685,86,0,86,0,59250,2006,2015
23511006 65008 8477,3686,74,70,62,0,46344,2006,2006
23511008 84009 7077,3687,96,68,49,0,39044,2006,2006
23511009 70011 2277,3688,86,73,63,0,36354,2006,2006
41532006 06007 1477,3689,83,46,50,0,6283,1985,1985
43831000 00001 6544,3690,80,65,46,0,2648,1968,1968
43832000 30000 8144,3691,75,65,53,0,2445,2002,2002
46131111 72112 5082,3692,57,0,43,0,7800,1958,1993
46131112 50113 4582,3693,90,0,64,0,8150,1958,2008
46131113 45116 0882,3694,74,50,55,0,5425,1958,1958
46131116 08116 4082,3695,68,0,19,0,11700,1954,1984
46131116 40117 6282,3696,86,0,38,0,9030,1954,2015
46131117 62117 9282,3697,97,0,31,0,9700,1930,2017
46131117 92118 5382,3698,93,0,55,0,12467,1930,2017
16921175 27182 6846,3699,93,0,92,0,3502,1936,2013
16921182 68183 2346,3700,90,0,72,0,3040,1995,2013
16921183 23186 4646,3701,90,0,85,0,3040,1936,2013
16921186 46188 0355,3702,90,0,91,0,2950,1936,2012
16921188 03188 7755,3703,95,0,90,0,2770,1972,2012
16921188 77192 2355,3704,92,0,95,0,2770,1936,2012
16921192 23193 2055,3705,92,0,91,0,2770,1972,2012
16921193 20195 5355,3706,95,0,93,0,2940,1935,2012
16921195 53196 9055,3707,90,0,79,0,3340,1972,2012
21031013 81014 8285,3708,66,0,54,1.93,4335,1957,2007
21031014 82020 2685,3709,82,0,82,0,4609,1956,2007
21031020 26029 2985,3710,70,0,77,0,2484,1956,2012
21031029 29030 1685,3711,88,0,74,0,1743,1957,2013
21031030 16034 4385,3712,93,0,83,0,1370,1957,2007
21231000 00012 2148,3713,71,0,68,0,1476,1954,2006
21231012 21012 8948,3714,31,50,14,0,2625,1991,1991
21821000 00001 7056,3715,92,63,48,0,11025,2003,2003
21821001 70003 5256,3716,73,59,46,0,9800,1980,1980
23511011 22012 0577,3717,91,73,58,0,35516,2006,2006
23511012 05013 2777,3718,100,0,94,0,34900,1968,2022
23511013 27014 5577,3719,96,0,76,0,27030,2006,2006
23512000 00000 8677,3720,59,59,51,0,28087,1968,1968
23512000 86003 1177,3721,77,0,87,0,48365,1968,2015
23512003 11003 9577,3722,49,0,65,0,55240,1968,2014
23512003 95005 9677,3723,65,0,81,0,59516,1968,2015
23512005 96006 6577,3724,60,0,74,0,58433,2006,2015
23512006 65008 5777,3725,81,72,47,0,47722,2006,2006
23512008 57009 7077,3726,83,72,45,0,41610,2006,2006
46131118 53119 6882,3727,70,0,8,0,17350,1953,1984
46131119 68120 3482,3728,77,0,0,0,18967,1929,1984
46131120 34121 8082,3729,77,0,49,0,22950,1965,1984
46131121 80122 2482,3730,93,0,68,0,14100,1951,2022
46131122 24123 0282,3731,51,0,70,0,12762,1951,2005
46132112 50113 4582,3732,100,64,73,0,4133,1958,1958
46132113 45116 0882,3733,67,40,50,0,5425,1958,1958
46132117 47118 3582,3734,80,0,11,0,8703,1930,2015
46132118 35118 8682,3735,71,0,0,0,13067,1930,1972
46132118 86119 3282,3736,87,0,36,0,16050,1971,2020
16921196 90197 5455,3737,72,0,36,0,4960,1959,1982
16921197 54198 4455,3738,58,39,25,0,6200,1989,1989
16921198 44198 7355,3739,22,0,6,0,7100,1954,1954
16921198 73198 8355,3740,100,100,69,0,4910,2022,2022
16921198 83199 4755,3741,64,0,48,0,3877,1964,1964
16921199 47201 4755,3742,85,0,91,0,2870,1928,2008
16921201 47202 4155,3743,86,0,90,0,2675,1964,2008
16921202 41206 6555,3744,79,0,88,0,2480,1928,2008
16921206 65208 0255,3745,82,0,90,0,2237,1964,2008
16921208 02213 8855,3746,87,0,89,0,2210,1928,2008
21821009 14014 6856,3747,89,71,71,0,2800,1976,1976
21821014 68018 3456,3748,92,71,71,0,1755,1976,1976
21821017 75018 3456,3749,65,64,46,0,2335,2005,2005
21821018 34018 5556,3750,51,65,43,0,3500,2005,2005
21821018 55019 4356,3751,54,59,40,0,3100,2005,2005
21821019 43022 1756,3752,42,58,51,0,3683,2005,2005
21821022 17029 0056,3753,23,67,53,0,4500,2005,2005
21821029 00029 8356,3754,66,0,73,0,4175,1975,2014
21821029 83031 4756,3755,71,0,83,0,3700,1975,2015
21821031 47034 9944,3756,75,0,50,0,4116,1973,1998
23512009 70010 7277,3757,75,80,53,0,36544,2006,2006
23512010 72011 2277,3758,92,73,51,0,36520,2006,2006
23512011 22012 0577,3759,92,79,46,0,35660,2006,2006
23512012 05013 2777,3760,100,0,91,0,34900,1968,2022
23512013 27014 5577,3761,99,0,77,0,29925,2006,2022
27521000 00001 3136,3762,99,0,85,0,770,1931,2022
27521001 31001 8536,3763,89,0,66,0,1175,1995,2022
27521001 85002 3536,3764,57,64,49,0,1675,1954,1954
27521002 35003 0436,3765,98,0,66,0,2050,1928,2022
27521003 04008 0036,3766,100,0,91,0,1813,1928,2022
16921213 88219 9855,3767,75,0,83,0,1753,1928,2007
16921219 98226 4155,3768,69,0,78,0,1440,1930,2007
16921226 41228 2455,3769,85,72,72,0,1060,1940,2014
16921228 24234 2955,3770,92,75,72,0,1060,1940,2014
16922152 96156 0094,3771,84,73,59,0,2799,1990,1990
16922156 00156 7094,3772,86,100,81,0,3600,1990,1990
16922156 70157 8294,3773,73,27,57,0,3416,1960,1960
16922157 82159 2494,3774,89,67,76,0,3033,2011,2011
17331000 00005 5115,3775,68,0,51,0,1388,1968,2005
21821034 99039 4244,3776,55,0,61,0,4950,1964,1998
21821039 42040 4344,3777,47,72,63,0,4583,2001,2001
21821040 43043 1444,3778,64,73,63,0,4100,2001,2001
21821045 14046 6444,3779,65,70,56,0,5056,2002,2002
21821046 64048 7044,3780,58,78,65,0,6800,2000,2000
21821048 70053 2444,3781,80,0,70,0,6675,1930,1998
21821053 24058 0144,3782,51,73,76,0,6540,1999,1999
21821058 01063 8492,3783,68,70,62,0,6600,1998,1998
21821063 84067 5392,3784,66,70,64,0,5266,1998,1998
21821067 53081 2392,3785,88,84,75,0,6608,1995,1995
27521008 00010 5136,3786,80,0,42,0,2130,1964,2000
27521010 51012 8536,3787,94,75,75,0,1807,2006,2006
27521012 85017 6236,3788,95,0,85,0,1268,1967,2020
27521017 62022 4136,3789,96,0,86,0,1487,1928,2014
27521022 41022 9436,3790,97,0,82,0,2353,1928,2014
27521022 94023 3936,3791,77,0,66,0,2640,1928,2014
27521023 39023 9065,3792,90,0,83,0,2100,1929,2014
27521023 90032 3465,3793,100,0,96,0,1830,1929,2021
27521041 30042 1165,3794,93,79,82,0,4155,2012,2012
27521052 45057 5578,3795,91,72,67,0,5937,2006,2006
88012000 00007 6978,3796,98,0,91,0,2200,1966,2019
88012007 69008 9078,3797,90,0,79,0,3050,1966,2016
88012008 90010 9078,3798,91,0,82,0,3100,1966,2016
88012010 90013 9078,3799,90,0,82,0,3100,1966,2016
88012013 90014 5078,3800,96,0,76,0,3100,1966,2016
88012014 50016 5778,3801,92,0,75,0,2994,1966,2016
88012016 57016 9878,3802,84,0,54,0,2875,1966,1996
90621005 52006 2278,3803,67,0,15,0,10000,1968,1968
90631000 00000 9578,3804,15,0,0,0,8850,1981,1981
17331005 51011 2683,3805,100,0,85,0,1677,1962,2022
17331011 26011 9783,3806,44,0,31,3.41,1995,1956,1993
17331011 97012 6283,3807,100,0,85,0,1948,1956,2023
17331012 62013 8105,3808,100,0,85,0,1560,1957,2023
17331013 81014 3705,3809,100,0,85,0,1390,1956,2023
17331014 37014 6805,3810,100,0,77,0,1390,1930,2023
17531000 00000 8867,3811,97,0,75,0,1820,1964,1993
17531000 88004 6667,3812,97,0,92,0,2220,1964,2016
17531004 66005 4167,3813,76,10,50,0,3435,1961,1961
17531005 41006 0167,3814,70,0,22,0,4754,1965,1965
21821081 23082 5792,3815,84,66,56,0,9020,1982,1982
21821082 57086 0352,3816,90,58,43,0,9750,1982,1982
21821086 03089 0552,3817,100,0,98,0,10450,1983,2017
21821089 05090 0852,3818,86,0,79,0,9100,1983,2017
21821090 08096 9852,3819,82,0,81,0,11890,1983,2009
21821095 60096 9852,3820,98,77,82,0,13037,2021,2021
21821133 84134 1606,3821,94,56,54,0,860,2018,2018
21821134 16135 1006,3822,92,0,88,0,2420,1927,2015
21821135 10137 0206,3823,81,0,82,0,2420,1927,2015
21821137 02137 6506,3824,86,0,86,0,2580,1927,2015
27522040 57041 5865,3825,95,78,76,0,4270,1974,1974
27522052 45057 5578,3826,93,76,74,0,5662,2006,2006
28011000 00001 6082,3827,88,85,74,0,10419,2011,2011
28011001 60008 5482,3828,98,77,81,0,10360,2012,2012
28011008 54009 0082,3829,100,80,78,0,11116,2021,2021
28011009 00009 6982,3830,100,77,83,0,12400,1989,1989
28012000 00001 6082,3831,94,89,76,0,8544,2011,2011
28012001 60008 5482,3832,98,76,81,0,10636,2015,2015
28012008 54009 0082,3833,97,78,93,0,11116,2021,2021
28012009 00009 7082,3834,93,81,85,0,12416,1990,1990
28131003 14008 6207,3835,98,0,75,0,1024,1923,2012
17531006 01006 8367,3836,85,0,38,0,5633,1961,1961
17531006 83007 8367,3837,54,5,0,0,5145,1965,1965
17531007 83008 7067,3838,44,0,67,0,2963,1965,2008
17531008 70014 3767,3839,55,0,68,0,2072,1938,2008
17531014 37014 7767,3840,44,0,64,1.42,1837,1947,2008
17531014 77015 1267,3841,75,23,25,0,1870,1984,1984
17531015 12028 1367,3842,59,0,68,0,1239,1956,1974
17531028 13028 7467,3843,66,0,44,0,1165,1955,1974
17531029 40032 7067,3844,87,0,43,0,1503,1953,1953
17531032 70039 5297,3845,80,0,32,0,1072,1953,1953
21821137 65142 6606,3846,85,0,93,0,2740,1927,2015
21821142 66145 0806,3847,93,0,95,0,3313,1921,2015
21821145 08146 1506,3848,77,0,89,0,3600,1921,2015
21821146 15147 1106,3849,87,0,93,0,3870,1960,2015
21821147 11147 4206,3850,43,0,50,0,2730,1959,2015
21821147 42148 5906,3851,55,0,64,0,4253,1959,1997
21821148 59149 7306,3852,78,0,67,0,2713,1927,1997
21821149 73157 0606,3853,71,0,76,0,1655,1928,1997
21821157 06158 1706,3854,89,0,83,0,1447,1970,1997
28131008 62010 3007,3855,77,0,62,0,2307,1940,2005
28131010 30011 4707,3856,72,0,63,0,2910,1940,2005
28131011 47013 3807,3857,75,0,55,0,2937,1940,2005
28131013 38022 2407,3858,80,0,59,0,2123,1955,2005
28131022 24023 4510,3859,60,0,61,3.06,1650,1955,2005
28131023 45024 0010,3860,100,0,77,0,2010,1955,2023
28131024 00024 3810,3861,100,100,69,0,2545,2023,2023
28131024 38031 4510,3862,84,0,87,0,2002,1948,2008
31631000 00000 1791,3863,72,26,36,0,1010,2002,2002
31631000 17002 5163,3864,97,0,89,0,1010,1968,2020
17531039 52043 7647,3865,50,0,65,0,930,1937,2005
17531043 76044 0047,3866,50,0,67,0,1190,1936,2005
17531044 00044 5147,3867,83,68,45,0,1760,2014,2014
17531044 51049 9247,3868,67,0,75,0,1906,1941,2005
17531053 58058 1147,3869,68,0,75,0,2120,1939,2007
17531058 11058 6347,3870,79,0,63,0,1780,1938,2007
17531058 63059 9847,3871,81,0,70,0,1640,1939,2007
17531059 98063 0281,3872,18,40,55,0,1500,1939,2007
17531063 02064 0981,3873,2,50,52,0,1550,1939,2007
17531064 09069 2481,3874,16,34,47,0,1727,1938,2007
21821158 17165 5606,3875,71,0,78,0,1375,1929,1997
21821165 56166 5207,3876,88,0,82,0,1673,1924,1997
21821166 52167 0307,3877,83,0,21,0,2377,1924,2012
21821167 03168 0307,3878,60,0,35,0,3668,1952,2001
21821168 03176 5007,3879,64,0,46,0,5156,1953,2001
21821176 50176 8907,3880,65,0,37,0,8000,1952,1973
21821176 89178 7807,3881,85,0,89,0,4966,1984,2015
21821179 53180 5307,3882,86,0,71,0,14650,1984,2016
21821180 53181 3007,3883,86,0,81,0,14500,1989,2017
21821181 30184 3307,3884,71,56,57,0,11353,1992,1992
31631002 51003 4891,3885,99,0,93,0,890,1968,2020
31631003 48005 8077,3886,99,0,95,0,830,1960,2020
33031000 00000 6550,3887,92,65,60,0,4716,2002,2002
33031000 65005 5050,3888,63,0,70,0,4666,1983,2006
33031005 50005 5585,3889,61,0,54,0,4460,1983,2006
33031005 55010 8964,3890,59,0,52,0,4250,1983,2006
33031010 89011 4264,3891,66,0,53,0,4250,1983,2006
33031011 42013 4264,3892,65,0,45,0,4250,1983,2006
33031013 42021 0564,3893,94,79,60,0,3265,2002,2002
90631000 95001 8978,3894,64,0,0,0,5666,1968,1968
90631002 09003 9978,3895,90,79,51,0,4300,2018,2018
90632000 00000 1078,3896,37,33,0,0,10750,1983,1983
90632000 10000 9478,3897,19,0,0,0,8691,1981,1981
90632000 94001 7778,3898,50,17,0,0,5500,1968,1968
90632002 90003 8378,3899,89,70,52,0,4360,2018,2018
92231000 00001 2757,3900,92,0,90,0,5441,1934,2018
92231001 27002 0957,3901,91,0,92,0,5150,1963,2018
92231002 09003 2157,3902,85,0,47,0,15150,1925,1964
92231003 21003 9057,3903,55,0,24,0,18750,1950,2004
17531069 24069 5781,3904,100,0,83,0,1820,1974,2022
17531069 57078 8181,3905,37,0,47,0,2620,1938,1985
17531086 69087 6881,3906,61,0,59,0,2230,1940,2002
17531087 68092 9313,3907,57,0,58,0,2033,1940,2002
17531092 93093 7813,3908,67,0,52,0,2700,1940,2002
17531093 78094 8013,3909,60,0,44,0,3213,1938,1994
17531094 80095 7813,3910,56,0,55,0,2345,1936,1994
17531095 78098 8113,3911,47,0,51,0,1880,1936,1994
17531107 66109 0013,3912,100,0,100,0,1210,1939,2021
21821184 33185 8807,3913,45,56,50,0,12264,1989,1989
21821185 88186 9007,3914,95,73,82,0,13200,2020,2020
21821186 90187 5007,3915,37,45,51,0,18871,1989,1989
21821187 50188 2207,3916,69,70,67,0,17867,1995,1995
21821188 22192 8707,3917,68,71,78,0,10266,1994,1994
21821192 87194 5507,3918,92,77,84,0,9362,1993,1993
21821194 55194 9007,3919,87,76,75,0,9550,2012,2012
21821194 90195 4809,3920,69,75,79,0,9107,2012,2012
21821195 48196 3909,3921,67,75,69,0,9425,1993,1993
21821196 39198 5709,3922,90,73,68,0,8610,1993,1993
21821198 57202 5709,3923,92,63,75,0,4712,1998,2009
33031021 05022 0364,3924,70,0,75,0,4540,1937,2005
33031022 03025 2064,3925,69,0,66,0,3278,1974,2005
33031025 20028 2664,3926,90,0,75,0,3080,1956,1991
33031028 26033 5064,3927,99,0,94,0,2465,1961,2017
33032000 00001 7950,3928,90,76,54,0,4666,2002,2002
33032001 79005 5050,3929,96,80,59,0,4475,2002,2002
33032005 50005 5585,3930,100,77,63,0,4150,2002,2002
33032005 55013 2564,3931,93,80,57,0,4250,2002,2002
33032013 25014 2964,3932,87,79,61,0,4250,2002,2002
33032014 29020 0364,3933,42,0,56,0,4425,1983,2006
17531109 00110 4713,3934,100,0,100,0,1210,1939,2021
17531110 47111 6413,3935,98,0,95,0,1210,1939,2021
17531111 64117 6594,3936,100,0,99,0,1223,1955,2021
17531117 65122 7794,3937,88,0,82,0,1648,1943,2006
17531126 59128 3694,3938,90,0,67,0,1610,1932,2011
17531128 36129 0694,3939,73,0,41,0,1140,1932,2011
17531129 06131 8894,3940,98,0,83,0,970,1955,2011
17531131 88132 4694,3941,96,0,90,0,730,1955,2009
17531132 46133 7794,3942,91,0,83,0,730,1955,2009
21821202 57206 1509,3943,96,70,74,0,4186,1998,2009
21821206 15213 6709,3944,71,0,73,0,3987,2002,2021
21821213 67216 6509,3945,16,69,63,0,5050,2003,2003
21821216 65219 1719,3946,56,71,61,0,5566,2003,2003
21821219 17220 2919,3947,100,0,85,0,5171,2003,2021
21821220 29222 0034,3948,100,0,85,0,5200,2003,2021
21821222 00225 0334,3949,100,0,83,0,5200,1960,2021
21821225 03229 2134,3950,100,0,97,0,4705,2000,2009
21821236 69237 2334,3951,100,0,100,0,1263,2022,2022
21821237 12237 9634,3952,96,0,84,0,2920,1978,2021
21821237 23237 3434,3953,100,0,27,0,3138,2022,2022
33032020 03021 0564,3954,79,80,61,0,3060,2006,2006
33331000 00000 2536,3955,68,0,51,0,1050,1972,2007
33331000 25001 1036,3956,80,28,32,0,1450,1972,1972
33331001 10001 5636,3957,65,33,34,0,1317,1984,1984
34631000 00000 3319,3958,100,0,85,0,2710,2003,2022
34631000 33001 0419,3959,75,0,35,0,3438,1939,2008
34631001 04001 5819,3960,87,0,87,1.33,2490,1939,2008
34631001 58012 1019,3961,83,0,84,0,2067,1960,2008
37631090 42090 7797,3962,81,0,43,0,5675,1988,2011
37631090 77092 4197,3963,79,0,63,0,5100,1980,2011
46132119 32119 9582,3964,89,0,47,1.36,16467,1960,2020
46132119 95120 4682,3965,74,0,44,0,15300,1984,2012
46132120 46121 8282,3966,74,0,55,0,21900,1984,2012
46132121 82122 6082,3967,92,0,64,0,12316,1984,2022
46132122 60123 0282,3968,56,0,67,0,13737,1983,2005
47131000 00003 4181,3969,54,0,60,0,1110,1937,1996
47131003 41007 4581,3970,55,0,63,0,1110,1937,1996
47131007 45010 6681,3971,38,0,60,0,1730,1934,1993
47131010 66011 0781,3972,88,70,78,0,2830,1970,1970
48011000 00000 7578,3973,0,0,0,1.63,27550,1966,1966
17531133 77134 8594,3974,93,0,83,0,730,1955,2009
